Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,Steam Totalizer,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP
2025-10-31 22:41:00,57.3,54.0,0.0,3397.51416016,0.0,3.9,3.1,2.5
2025-10-31 22:42:00,54.1,54.0,102.63344574,3398.41552734,100.0,3.3,2.9,2.5
2025-10-31 22:43:00,54.5,54.0,22.04465103,3398.78540039,63.2,3.6,3.5,2.5
2025-10-31 22:44:00,54.4,54.0,0.0,3398.83837891,36.0,3.0,3.0,2.5
2025-10-31 22:45:00,53.3,54.0,86.96014404,3399.55444336,100.0,2.6,2.5,2.5
2025-10-31 22:46:00,54.1,54.0,19.92430878,3400.05175781,52.3,2.9,2.8,2.5
2025-10-31 22:47:00,54.0,54.0,0.0,3400.71972656,84.5,3.0,3.0,2.5
2025-10-31 22:48:00,53.9,54.1,86.96014404,3401.42089844,100.0,2.6,1.9,2.5
2025-10-31 22:49:00,53.8,54.0,86.96014404,3402.65063477,100.0,2.5,2.3,2.5
2025-10-31 22:50:00,53.7,54.0,77.93276978,3403.87841797,100.0,2.2,1.5,2.5
2025-10-31 22:51:00,53.8,54.0,80.19510651,3405.12524414,95.7,2.3,1.5,2.5
2025-10-31 22:52:00,53.8,54.0,0.0,3406.69970703,92.8,2.6,2.6,2.5
2025-10-31 22:53:00,53.8,54.0,79.12405396,3407.83789062,87.0,3.0,2.8,2.5
2025-10-31 22:54:00,53.7,54.0,95.93386841,3409.25878906,100.0,3.0,2.6,2.5
2025-10-31 22:55:00,53.9,54.0,104.86135864,3411.23120117,94.7,3.4,3.1,2.5
2025-10-31 22:56:00,54.1,54.1,82.68887329,3412.06738281,85.5,3.9,3.7,2.5
2025-10-31 22:57:00,54.0,54.0,0.0,3412.38208008,72.8,4.0,4.0,2.5
2025-10-31 22:58:00,54.0,54.1,102.79216766,3412.47241211,100.0,4.1,4.0,2.5
2025-10-31 22:59:00,54.3,54.0,0.0,3412.47241211,90.2,4.1,4.1,2.5
2025-10-31 23:00:00,54.2,54.1,0.0,3412.53637695,100.0,4.1,4.2,2.5
2025-10-31 23:01:00,53.7,54.0,107.08673096,3413.31542969,100.0,3.5,2.7,2.5
2025-10-31 23:02:00,54.0,54.0,100.23593903,3415.53369141,92.0,3.9,3.6,2.5
2025-10-31 23:03:00,54.0,54.1,0.0,3416.70483398,100.0,4.1,4.1,2.5
2025-10-31 23:04:00,53.9,54.1,0.0,3416.72167969,98.0,4.2,4.2,2.5
2025-10-31 23:05:00,53.3,54.1,113.74866486,3418.00097656,100.0,3.8,3.6,2.5
2025-10-31 23:06:00,54.1,54.1,36.92178345,3419.59912109,66.0,4.0,3.9,2.5
2025-10-31 23:07:00,53.8,54.1,0.0,3420.75708008,100.0,3.9,3.9,2.5
2025-10-31 23:08:00,53.8,54.0,109.30967712,3421.65771484,99.5,3.6,2.8,2.5
2025-10-31 23:09:00,54.2,54.1,39.39348602,3422.95263672,67.3,4.1,4.0,2.5
2025-10-31 23:10:00,53.6,54.0,107.08673096,3424.03540039,100.0,3.5,2.5,2.5
2025-10-31 23:11:00,54.0,54.0,67.0931015,3425.58178711,71.1,3.9,3.5,2.5
2025-10-31 23:12:00,54.1,54.0,97.84430695,3426.07861328,0.0,3.6,3.5,2.5
2025-10-31 23:13:00,52.3,52.1,97.84430695,3426.50683594,100.0,3.6,3.5,2.5
2025-10-31 23:14:00,51.4,52.1,113.74866486,3428.06640625,100.0,3.8,3.6,2.5
2025-10-31 23:15:00,51.8,52.0,113.74866486,3429.62866211,80.6,3.8,2.1,2.5
2025-10-31 23:16:00,51.8,52.1,111.53032684,3431.8125,87.3,3.7,2.6,2.5
2025-10-31 23:17:00,51.6,52.0,107.08673096,3433.45166016,100.0,3.5,2.7,2.5
2025-10-31 23:18:00,51.8,52.0,109.30967712,3435.11352539,90.5,3.6,2.9,2.5
2025-10-31 23:19:00,51.7,52.1,107.08673096,3436.7644043,100.0,3.5,2.8,2.5
2025-10-31 23:20:00,51.8,52.1,109.30967712,3439.00292969,100.0,3.6,2.9,2.5
2025-10-31 23:21:00,52.1,52.0,0.0,3440.30957031,100.0,4.0,4.0,2.5
