Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,Steam Totalizer,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP
2025-11-17 19:27:00,66.8,70.0,0.0,5352.45117188,0.0,4.4,3.3,2.5
2025-11-17 19:28:00,70.3,70.1,0.0,5353.10302734,4.3,4.4,1.6,2.5
2025-11-17 19:29:00,69.6,70.0,109.30967712,5353.70898438,99.5,3.6,2.8,2.5
2025-11-17 19:30:00,70.5,70.1,24.98946762,5354.94775391,79.7,4.2,3.4,2.5
2025-11-17 19:31:00,69.8,70.1,118.17886353,5356.85058594,100.0,4.0,3.8,2.5
2025-11-17 19:32:00,69.9,70.1,104.69979095,5357.44628906,69.5,4.3,4.2,2.5
2025-11-17 19:33:00,70.4,70.1,38.44370651,5358.91699219,60.5,4.3,4.1,2.5
2025-11-17 19:34:00,70.2,70.1,0.0,5359.34228516,100.0,4.3,4.3,2.5
2025-11-17 19:35:00,69.9,70.1,0.0,5359.48583984,100.0,4.4,4.4,2.5
2025-11-17 19:36:00,70.0,70.0,111.53032684,5360.75732422,100.0,3.7,2.8,2.5
2025-11-17 19:37:00,68.6,70.0,0.0,5361.45361328,100.0,4.3,4.3,2.5
2025-11-17 19:38:00,65.9,70.1,0.0,5361.45361328,100.0,4.4,4.4,2.5
2025-11-17 19:39:00,61.9,70.1,0.0,5361.45361328,100.0,4.4,4.4,2.5
2025-11-17 19:40:00,57.2,70.1,0.0,5361.45361328,100.0,4.4,4.5,2.5
2025-11-17 19:41:00,53.2,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:42:00,49.5,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:43:00,47.3,70.0,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:44:00,45.3,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:45:00,43.8,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:46:00,42.5,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:47:00,42.5,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:48:00,42.3,70.0,0.0,5361.45361328,100.0,4.4,4.5,2.5
2025-11-17 19:49:00,42.0,70.1,0.0,5361.45361328,100.0,4.4,4.4,2.5
2025-11-17 19:50:00,41.7,70.1,0.0,5361.45361328,100.0,4.4,4.5,2.5
2025-11-17 19:51:00,41.3,70.1,0.0,5361.45361328,100.0,4.4,4.5,2.5
2025-11-17 19:52:00,41.0,70.1,0.0,5361.45361328,100.0,4.4,4.5,2.5
2025-11-17 19:53:00,40.5,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:54:00,40.2,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:55:00,39.9,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:56:00,39.4,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:57:00,38.9,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:58:00,38.5,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 19:59:00,38.1,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 20:00:00,37.6,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 20:01:00,37.2,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 20:02:00,36.9,70.1,0.0,5361.45361328,100.0,4.5,4.5,2.5
2025-11-17 20:03:00,36.6,70.1,0.0,5361.45361328,100.0,4.4,4.4,2.5
2025-11-17 20:04:00,36.2,70.1,0.0,5361.45361328,100.0,4.1,4.2,2.5
2025-11-17 20:05:00,35.9,70.1,0.0,5361.48242188,100.0,4.5,4.5,2.5
2025-11-17 20:06:00,35.6,70.1,0.0,5361.48242188,100.0,4.5,4.5,2.5
2025-11-17 20:07:00,35.1,70.1,0.0,5361.51123047,100.0,4.4,4.4,2.5
2025-11-17 20:08:00,34.9,70.1,0.0,5361.54003906,100.0,4.4,4.4,2.5
2025-11-17 20:09:00,34.7,70.1,0.0,5361.56884766,100.0,4.2,4.2,2.5
2025-11-17 20:10:00,34.4,70.1,0.0,5361.56884766,100.0,4.3,4.3,2.5
2025-11-17 20:11:00,34.1,70.1,0.0,5361.56884766,100.0,4.1,4.1,2.5
2025-11-17 20:12:00,33.9,70.0,0.0,5361.56884766,100.0,4.4,4.5,2.5
2025-11-17 20:13:00,33.6,70.1,0.0,5361.56884766,100.0,4.4,4.5,2.5
2025-11-17 20:14:00,33.3,70.0,0.0,5361.56884766,100.0,4.4,4.4,2.5
2025-11-17 20:15:00,33.1,70.1,0.0,5361.56884766,100.0,4.4,4.4,2.5
2025-11-17 20:16:00,32.9,70.1,0.0,5361.56884766,100.0,4.5,4.5,2.5
2025-11-17 20:17:00,32.7,70.1,0.0,5361.56884766,100.0,4.5,4.5,2.5
2025-11-17 20:18:00,32.4,70.1,0.0,5361.56884766,100.0,4.5,4.5,2.5
2025-11-17 20:19:00,32.1,70.1,0.0,5361.56884766,100.0,4.5,4.5,2.5
2025-11-17 20:20:00,32.0,70.1,0.0,5361.56884766,100.0,4.5,4.5,2.5
2025-11-17 20:21:00,31.8,70.1,0.0,5361.56884766,100.0,4.5,4.5,2.5
