Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,Steam Totalizer,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP
2025-11-15 04:14:00,23.9,50.0,0.0,5276.13671875,100,4.3,4.3,2.5
2025-11-15 04:15:00,23.9,50.0,0.0,5276.13671875,100,4.1,4.1,2.5
2025-11-15 04:16:00,23.9,50.1,0.0,5276.13671875,100,4.1,4.1,2.5
2025-11-15 04:17:00,23.9,50.1,0.0,5276.16552734,100,4.2,4.3,2.5
2025-11-15 04:18:00,23.9,50.1,0.0,5276.19433594,100,4.4,4.4,2.5
2025-11-15 04:19:00,23.9,50.0,0.0,5276.19433594,100,4.4,4.4,2.5
2025-11-15 04:20:00,23.9,50.1,0.0,5276.19433594,100,4.4,4.4,2.5
2025-11-15 04:21:00,23.9,50.1,0.0,5276.19433594,100,4.3,4.3,2.5
2025-11-15 04:22:00,23.9,50.0,0.0,5276.19433594,100,4.1,4.1,2.5
2025-11-15 04:23:00,23.9,50.0,0.0,5276.19433594,100,4.1,4.1,2.5
2025-11-15 04:24:00,23.9,50.1,0.0,5276.19433594,100,4.3,4.3,2.5
2025-11-15 04:25:00,23.9,50.1,0.0,5276.22314453,100,4.4,4.4,2.5
2025-11-15 04:26:00,23.9,50.1,0.0,5276.25195312,100,4.4,4.4,2.5
2025-11-15 04:27:00,24.0,50.0,0.0,5276.28076172,100,4.4,4.4,2.5
2025-11-15 04:28:00,24.0,50.0,0.0,5276.28076172,100,4.3,4.3,2.5
2025-11-15 04:29:00,24.0,50.1,0.0,5276.28076172,100,4.1,4.1,2.5
2025-11-15 04:30:00,24.0,50.1,0.0,5276.28076172,100,4.1,4.1,2.5
2025-11-15 04:31:00,24.0,50.1,0.0,5276.28076172,100,4.4,4.4,2.5
2025-11-15 04:32:00,24.0,50.1,0.0,5276.30957031,100,4.4,4.4,2.5
2025-11-15 04:33:00,24.0,50.1,0.0,5276.30957031,100,4.4,4.4,2.5
2025-11-15 04:34:00,24.0,50.1,0.0,5276.30957031,100,4.4,4.4,2.5
2025-11-15 04:35:00,24.0,50.0,0.0,5276.30957031,100,4.3,4.3,2.5
2025-11-15 04:36:00,24.0,50.1,0.0,5276.30957031,100,4.1,4.1,2.5
2025-11-15 04:37:00,24.0,50.0,0.0,5276.33837891,100,4.1,4.1,2.5
2025-11-15 04:38:00,24.0,50.1,0.0,5276.33837891,100,4.4,4.5,2.5
2025-11-15 04:39:00,24.0,50.1,0.0,5276.33837891,100,4.4,4.5,2.5
2025-11-15 04:40:00,24.0,50.0,0.0,5276.33837891,100,4.5,4.5,2.5
2025-11-15 04:41:00,24.0,50.0,0.0,5276.33837891,100,4.5,4.5,2.5
2025-11-15 04:42:00,24.0,50.1,0.0,5276.33837891,100,4.5,4.5,2.5
2025-11-15 04:43:00,24.0,50.1,0.0,5276.33837891,100,4.3,4.3,2.5
2025-11-15 04:44:00,24.0,50.1,0.0,5276.36767578,100,4.2,4.2,2.5
2025-11-15 04:45:00,24.0,50.1,0.0,5276.36767578,100,4.5,4.5,2.5
2025-11-15 04:46:00,24.0,50.0,0.0,5276.36767578,100,4.5,4.5,2.5
2025-11-15 04:47:00,24.0,50.1,0.0,5276.39697266,100,4.4,4.4,2.5
2025-11-15 04:48:00,24.0,50.0,0.0,5276.42578125,100,4.4,4.4,2.5
2025-11-15 04:49:00,24.0,50.1,0.0,5276.45458984,100,4.3,4.3,2.5
2025-11-15 04:50:00,24.0,50.0,0.0,5276.45458984,100,4.1,4.2,2.5
2025-11-15 04:51:00,24.0,50.1,0.0,5276.48339844,100,4.1,4.1,2.5
2025-11-15 04:52:00,24.0,50.1,0.0,5276.51220703,100,4.5,4.5,2.5
2025-11-15 04:53:00,24.0,50.0,0.0,5276.54101562,100,4.4,4.5,2.5
2025-11-15 04:54:00,24.0,50.1,0.0,5276.56982422,100,4.4,4.4,2.5
2025-11-15 04:55:00,24.0,50.1,0.0,5276.59863281,100,4.4,4.4,2.5
2025-11-15 04:56:00,23.9,50.1,0.0,5276.62744141,100,4.3,4.3,2.5
2025-11-15 04:57:00,23.9,50.1,0.0,5276.62744141,100,4.2,4.2,2.5
2025-11-15 04:58:00,23.9,50.1,0.0,5276.62744141,100,4.1,4.1,2.5
2025-11-15 04:59:00,23.9,50.1,0.0,5276.62744141,100,4.5,4.5,2.5
2025-11-15 05:00:00,23.9,50.1,0.0,5276.65625,100,4.4,4.5,2.5
2025-11-15 05:01:00,23.9,50.1,0.0,5276.68505859,100,4.4,4.4,2.5
2025-11-15 05:02:00,23.9,50.0,0.0,5276.68505859,100,4.4,4.4,2.5
2025-11-15 05:03:00,23.9,50.1,0.0,5276.68505859,100,4.1,4.1,2.5
2025-11-15 05:04:00,23.9,50.0,0.0,5276.68505859,100,4.5,4.5,2.5
2025-11-15 05:05:00,23.9,50.0,0.0,5276.68505859,100,4.4,4.4,2.5
2025-11-15 05:06:00,24.0,50.0,0.0,5276.68505859,100,4.4,4.4,2.5
2025-11-15 05:07:00,24.0,50.1,0.0,5276.71386719,100,4.3,4.3,2.5
2025-11-15 05:08:00,24.0,50.1,0.0,5276.71386719,100,4.1,4.1,2.5
2025-11-15 05:09:00,24.0,50.1,0.0,5276.74267578,100,4.1,4.1,2.5
2025-11-15 05:10:00,24.0,50.1,0.0,5276.77148438,100,4.5,4.5,2.5
2025-11-15 05:11:00,24.0,50.1,0.0,5276.80029297,100,4.4,4.5,2.5
2025-11-15 05:12:00,24.0,50.1,0.0,5276.80029297,100,4.4,4.4,2.5
2025-11-15 05:13:00,24.0,50.0,0.0,5276.80029297,100,4.4,4.4,2.5
2025-11-15 05:14:00,24.0,50.0,0.0,5276.80029297,100,4.3,4.3,2.5
2025-11-15 05:15:00,24.0,50.1,0.0,5276.80029297,100,4.3,4.3,2.5
2025-11-15 05:16:00,24.0,50.0,0.0,5276.80029297,100,4.5,4.5,2.5
2025-11-15 05:17:00,24.0,50.1,0.0,5276.80029297,100,4.5,4.5,2.5
2025-11-15 05:18:00,24.0,50.1,0.0,5276.80029297,100,4.4,4.4,2.5
2025-11-15 05:19:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.2,2.5
2025-11-15 05:20:00,24.0,50.1,0.0,5276.82910156,100,4.3,4.4,2.5
2025-11-15 05:21:00,24.0,50.0,0.0,5276.82910156,100,4.2,4.2,2.5
2025-11-15 05:22:00,24.0,50.1,0.0,5276.82910156,100,4.1,4.1,2.5
2025-11-15 05:23:00,24.0,50.1,0.0,5276.82910156,100,4.0,4.1,2.5
2025-11-15 05:24:00,24.0,50.0,0.0,5276.82910156,100,4.2,4.2,2.5
2025-11-15 05:25:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.2,2.5
2025-11-15 05:26:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.2,2.5
2025-11-15 05:27:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.3,2.5
2025-11-15 05:28:00,24.0,50.1,0.0,5276.82910156,100,4.3,4.3,2.5
2025-11-15 05:29:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.3,2.5
2025-11-15 05:30:00,24.0,50.1,0.0,5276.82910156,100,4.0,4.0,2.5
2025-11-15 05:31:00,24.0,50.1,0.0,5276.82910156,100,4.3,4.3,2.5
2025-11-15 05:32:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.3,2.5
2025-11-15 05:33:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.2,2.5
2025-11-15 05:34:00,24.0,50.1,0.0,5276.82910156,100,4.2,4.2,2.5
2025-11-15 05:35:00,24.0,50.0,0.0,5276.82910156,100,4.1,4.1,2.5
2025-11-15 05:36:00,24.0,50.1,0.0,5276.82910156,100,4.1,4.1,2.5
2025-11-15 05:37:00,24.0,50.0,0.0,5276.82910156,100,4.0,4.1,2.5
2025-11-15 05:38:00,24.1,50.1,0.0,5276.82910156,100,4.3,4.3,2.5
